,Power [kW],Temperature [°C],Holiday,Hour,Day_of_the_week,Month,working_day,logtemp,Power-1
9191,379.1195317,22.61333333333333,0.0,16,1,6,1,3.118539702815538,397.5954892
9192,331.2471799,22.045833333333334,0.0,17,1,6,1,3.0931236195621405,379.1195317
9193,279.1331543,21.93583333333333,0.0,18,1,6,1,3.088121524930652,331.2471799
9194,223.4325639,21.742499999999996,0.0,19,1,6,1,3.079268870481783,279.1331543
9195,166.8095884,21.81916666666667,0.0,20,1,6,1,3.082788788413781,223.4325639
9196,149.4575719,21.511666666666667,0.0,21,1,6,1,3.0685954236190414,166.8095884
9197,139.829144,21.388333333333332,0.0,22,1,6,1,3.0628456020283146,149.4575719
9198,134.7651305,21.4175,0.0,23,1,6,1,3.064208344856062,139.829144
9199,132.0942532,20.51666666666667,0.0,6,2,6,1,3.021237563962353,134.7651305
9200,165.3329769,21.361666666666665,0.0,7,2,6,1,3.0615980385136776,132.0942532
9201,215.5553491,22.486666666666665,0.0,8,2,6,1,3.1129225409653944,165.3329769
9202,287.5606188,23.276666666666667,0.0,9,2,6,1,3.1474514281898345,215.5553491
9203,317.6047966,25.124166666666667,0.0,10,2,6,1,3.2238301983333324,287.5606188
9204,330.3275157,25.650833333333335,0.0,11,2,6,1,3.2445760597180144,317.6047966
9205,303.8755538,26.76,0.0,12,2,6,1,3.286908235260028,330.3275157
9206,319.6015186,28.0025,0.0,13,2,6,1,3.3322937919037576,303.8755538
9207,349.3315371,27.474166666666672,0.0,14,2,6,1,3.313246169226124,319.6015186
9208,361.7112135,26.485,0.0,15,2,6,1,3.27657853499649,349.3315371
9209,339.9699667,24.969166666666663,0.0,16,2,6,1,3.217641730353387,361.7112135
9210,286.8998587,23.9275,0.0,17,2,6,1,3.1750284250879246,339.9699667
9211,225.8225606,25.49416666666667,0.0,18,2,6,1,3.2384496678253045,286.8998587
9212,188.5453934,22.861666666666665,0.0,19,2,6,1,3.1294615632622604,225.8225606
9213,151.5558044,20.846666666666668,0.0,20,2,6,1,3.0371940633615857,188.5453934
9214,141.3553596,21.0475,0.0,21,2,6,1,3.046781788229682,151.5558044
9215,130.9793121,21.4475,0.0,22,2,6,1,3.0656080884649834,141.3553596
9216,131.5069574,20.255,0.0,23,2,6,1,3.0084016766546537,130.9793121
9217,131.800396,20.809166666666666,0.0,0,3,6,1,3.0353935947534945,131.5069574
9218,165.4418129,19.051666666666666,0.0,7,3,6,1,2.947154586809632,131.800396
9219,233.1715022,18.52,0.0,8,3,6,1,2.918851229218033,165.4418129
9220,278.9768072,18.86916666666667,0.0,9,3,6,1,2.93752919659643,233.1715022
9221,297.4856248,18.49166666666667,0.0,10,3,6,1,2.917320180150548,278.9768072
9222,319.7903072,19.786666666666665,0.0,11,3,6,1,2.985008310191015,297.4856248
9223,307.7658129,22.48166666666667,0.0,12,3,6,1,3.1127001622535335,319.7903072
9224,327.9580304,24.6375,0.0,13,3,6,1,3.2042696724788384,307.7658129
9225,374.3332593,26.506666666666664,0.0,14,3,6,1,3.2773962736802087,327.9580304
9226,382.3915186,26.41416666666667,0.0,15,3,6,1,3.273900482386921,374.3332593
9227,364.9388288,25.19,0.0,16,3,6,1,3.226447090364519,382.3915186
9228,317.6717726,25.388333333333332,0.0,17,3,6,1,3.2342897509205546,364.9388288
9229,244.5172366,24.578333333333337,0.0,18,3,6,1,3.2018652960347946,317.6717726
9230,209.2472564,23.161666666666672,0.0,19,3,6,1,3.142498613270436,244.5172366
9231,173.7332324,21.825000000000003,0.0,20,3,6,1,3.083056101725666,209.2472564
9232,164.0294565,21.852500000000003,0.0,21,3,6,1,3.084315331472506,173.7332324
9233,159.2048822,21.844166666666666,0.0,22,3,6,1,3.083933914121021,164.0294565
9234,153.0615086,20.500833333333336,0.0,23,3,6,1,3.0204655357246613,159.2048822
9235,149.9747522,20.460833333333337,0.0,0,4,6,1,3.018512489573481,153.0615086
9236,146.8482288,20.662499999999998,0.0,1,4,6,1,3.0283204631471423,149.9747522
9237,132.1074391,19.742499999999996,0.0,2,4,6,1,2.982773672389599,146.8482288
9238,140.490532,19.211666666666662,0.0,6,4,6,1,2.955517733384866,132.1074391
9239,174.9356609,19.30583333333333,0.0,7,4,6,1,2.9604072954943774,140.490532
9240,234.1384682,19.721666666666664,0.0,8,4,6,1,2.9817178621684124,174.9356609
9241,287.467271,21.321666666666665,0.0,9,4,6,1,3.0597237701008884,234.1384682
9242,318.4049505,21.674166666666665,0.0,10,4,6,1,3.0761210751762604,287.467271
9243,318.3597417,22.714166666666667,0.0,11,4,6,1,3.122988812061037,318.4049505
9244,314.1825323,24.41333333333333,0.0,12,4,6,1,3.1951294311382004,318.3597417
9245,328.5227218,26.030833333333337,0.0,13,4,6,1,3.2592817328364516,314.1825323
9246,351.7043712,25.844166666666663,0.0,14,4,6,1,3.2520849146252355,328.5227218
9247,355.8715342,27.948333333333334,0.0,15,4,6,1,3.3303575675309633,351.7043712
9248,336.0964516,27.80666666666667,0.0,16,4,6,1,3.3252758001006897,355.8715342
9249,289.1986006,27.974166666666672,0.0,17,4,6,1,3.3312814652526646,336.0964516
9250,222.6725956,26.69333333333334,0.0,18,4,6,1,3.2844138463388557,289.1986006
9251,178.3658786,25.040833333333335,0.0,19,4,6,1,3.2205078257633253,222.6725956
9252,146.4028384,24.09,0.0,20,4,6,1,3.18179681662678,178.3658786
9253,133.9488605,23.52,0.0,21,4,6,1,3.1578511230304263,146.4028384
9254,130.9948003,21.43083333333333,0.0,7,5,6,0,3.0648306950259023,133.9488605
9255,140.8570163,21.757499999999997,0.0,8,5,6,0,3.0799585256815316,130.9948003
9256,146.4842561,22.30333333333333,0.0,9,5,6,0,3.104736144126616,140.8570163
9257,150.6679538,23.372500000000002,0.0,10,5,6,0,3.1515601175833337,146.4842561
9258,151.6956168,25.505833333333328,0.0,11,5,6,0,3.2389071841731543,150.6679538
9259,151.4664333,24.50166666666667,0.0,12,5,6,0,3.19874114244782,151.6956168
9260,142.2461404,23.504999999999995,0.0,13,5,6,0,3.1572131644760937,151.4664333
9261,139.1518492,23.75583333333333,0.0,14,5,6,0,3.167828114357549,142.2461404
9262,141.9317718,24.099999999999998,0.0,15,5,6,0,3.1822118404966093,139.1518492
9263,150.9703923,23.985,0.0,16,5,6,0,3.177428634954027,141.9317718
9264,141.9830503,23.186666666666667,0.0,17,5,6,0,3.1435774008179727,150.9703923
9265,140.7617848,22.735,0.0,18,5,6,0,3.123905587276974,141.9830503
9266,137.2530796,22.411666666666665,0.0,19,5,6,0,3.1095816566077237,140.7617848
9267,133.759444,19.609166666666667,0.0,22,5,6,0,2.975997143979789,137.2530796
9268,139.0480364,19.626666666666665,0.0,23,5,6,0,2.976889185752511,133.759444
9269,139.6602389,19.621666666666666,0.0,0,6,6,0,2.97663439786205,139.0480364
9270,138.6913892,18.79,0.0,1,6,6,0,2.933324813425374,139.6602389
9271,137.2813351,18.46333333333334,0.0,2,6,6,0,2.915786783376903,138.6913892
9272,132.9584529,18.139999999999997,0.0,3,6,6,0,2.8981194446869902,137.2813351
9273,131.7604197,22.992499999999996,0.0,16,6,6,0,3.1351680757947156,132.9584529
9274,135.9600242,16.058333333333334,0.0,6,0,6,1,2.7762279256323206,131.7604197
9275,171.3610262,16.355,0.0,7,0,6,1,2.7945336609903473,135.9600242
9276,217.0635649,17.448333333333334,0.0,8,0,6,1,2.859244133103209,171.3610262
9277,269.7923046,18.377499999999998,0.0,9,0,6,1,2.9111270902661057,217.0635649
9278,310.6614784,20.105833333333333,0.0,10,0,6,1,3.001009988549355,269.7923046
9279,323.1150377,20.937499999999996,0.0,11,0,6,1,3.041541809585285,310.6614784
9280,289.2599255,20.974166666666665,0.0,12,0,6,1,3.0432915217269114,323.1150377
9281,300.4032668,21.35307692307692,0.0,13,0,6,1,3.061195847467512,289.2599255
9282,374.1130757,22.170833333333334,0.0,14,0,6,1,3.098777611254378,300.4032668
9283,379.0617649,22.267500000000002,0.0,15,0,6,1,3.1031282163238876,374.1130757
9284,363.6403316,22.3225,0.0,16,0,6,1,3.1055951384092344,379.0617649
9285,321.3451969,21.660833333333333,0.0,17,0,6,1,3.0755057142091866,363.6403316
9286,268.7644323,21.09333333333333,0.0,18,0,6,1,3.0489570347912887,321.3451969
9287,231.992306,20.458333333333332,0.0,19,0,6,1,3.018390297446575,268.7644323
9288,171.4315603,19.52,0.0,20,0,6,1,2.9714395809849465,231.992306
9289,163.4421607,18.154166666666665,0.0,21,0,6,1,2.8989001027754506,171.4315603
9290,147.0357616,17.656666666666663,0.0,22,0,6,1,2.8711134268883254,163.4421607
9291,138.1451162,16.876666666666665,0.0,23,0,6,1,2.825931997313708,147.0357616
9292,136.6398306,16.629166666666663,0.0,0,1,6,1,2.8111581817067424,138.1451162
9293,136.3959961,16.805833333333336,0.0,1,1,6,1,2.8217260483637503,136.6398306
9294,137.0986162,16.8625,0.0,2,1,6,1,2.8250922215338745,136.3959961
9295,143.519103,16.738333333333333,0.0,3,1,6,1,2.817701498177193,137.0986162
9296,141.248198,16.754166666666663,0.0,4,1,6,1,2.8186469835552823,143.519103
9297,143.7922395,16.424166666666668,0.0,5,1,6,1,2.798753827416403,141.248198
9298,157.401972,16.41166666666667,0.0,6,1,6,1,2.797992464031656,143.7922395
9299,195.3128996,16.885833333333334,0.0,7,1,6,1,2.8264750060892374,157.401972
9300,237.3522697,17.622500000000002,0.0,8,1,6,1,2.8691764946658935,195.3128996
9301,302.5938006,18.781666666666666,0.0,9,1,6,1,2.932881216736203,237.3522697
9302,328.0176809,18.99416666666667,0.0,10,1,6,1,2.9441319144830462,302.5938006
9303,327.68008,19.606666666666666,0.0,11,1,6,1,2.975869644457739,328.0176809
9304,306.7795913,20.445833333333336,0.0,12,1,6,1,3.0177791127479123,327.68008
9305,312.8193614,21.89333333333333,0.0,13,1,6,1,3.086182176476063,306.7795913
9306,343.4682069,22.28916666666667,0.0,14,1,6,1,3.1041007607261215,312.8193614
9307,350.7987301,22.225833333333338,0.0,15,1,6,1,3.101255276010123,343.4682069
9308,334.0413349,21.784166666666664,0.0,16,1,6,1,3.0811834062174506,350.7987301
9309,288.7013038,20.998333333333335,0.0,17,1,6,1,3.0444430694944833,334.0413349
9310,215.3962811,20.724166666666665,0.0,18,1,6,1,3.0313004911256978,288.7013038
9311,177.5592364,20.250833333333333,0.0,19,1,6,1,3.0081959449691915,215.3962811
9312,142.9525279,19.246666666666666,0.0,20,1,6,1,2.9573378855666794,177.5592364
9313,138.4496477,18.34,0.0,21,1,6,1,2.9090844668283187,142.9525279
9314,135.6266093,17.781666666666666,0.0,22,1,6,1,2.878167963975315,138.4496477
9315,131.7392804,17.444166666666668,0.0,23,1,6,1,2.8590053043184285,135.6266093
9316,145.5874056,17.15083333333333,0.0,0,2,6,1,2.842046763296368,131.7392804
9317,146.6820446,16.863333333333333,0.0,1,2,6,1,2.825141639635735,145.5874056
9318,144.1844677,16.694166666666664,0.0,2,2,6,1,2.815059357005561,146.6820446
9319,141.1305714,16.605,0.0,3,2,6,1,2.80970385482871,144.1844677
9320,141.5278228,16.670833333333334,0.0,4,2,6,1,2.8136606855152437,141.1305714
9321,144.3177918,16.61416666666667,0.0,5,2,6,1,2.810255745066735,141.5278228
9322,153.473411,16.457500000000003,0.0,6,2,6,1,2.800781300359895,144.3177918
9323,162.1915932,16.9775,0.0,7,2,6,1,2.831888938005809,153.473411
9324,201.0609055,18.154166666666665,0.0,8,2,6,1,2.8989001027754506,162.1915932
9325,258.7986128,19.315833333333334,0.0,9,2,6,1,2.9609251395485856,201.0609055
9326,284.3244222,19.238333333333333,0.0,10,2,6,1,2.9569048163987657,258.7986128
9327,302.0437602,20.212500000000002,0.0,11,2,6,1,3.0063012249032255,284.3244222
9328,295.2515566,21.006666666666668,0.0,12,2,6,1,3.044839847661019,302.0437602
9329,305.4813034,21.368333333333336,0.0,13,2,6,1,3.0619100753365545,295.2515566
9330,334.1832403,21.628333333333334,0.0,14,2,6,1,3.074004183521084,305.4813034
9331,334.1438919,21.590833333333336,0.0,15,2,6,1,3.07226884189824,334.1832403
9332,321.1298272,21.69909090909091,0.0,16,2,6,1,3.0772703660785723,334.1438919
9333,290.5674226,21.159166666666668,0.0,17,2,6,1,3.0520732237319166,321.1298272
9334,224.9663143,20.99,0.0,18,2,6,1,3.0440461338325417,290.5674226
9335,181.4425886,20.02,0.0,19,2,6,1,2.9967317738870745,224.9663143
9336,162.5913562,18.9025,0.0,20,2,6,1,2.939294188450288,181.4425886
9337,160.3874272,18.0775,0.0,21,2,6,1,2.89466807106697,162.5913562
9338,151.738314,17.732499999999998,0.0,22,2,6,1,2.8753991140941046,160.3874272
9339,150.6964186,17.447499999999998,0.0,23,2,6,1,2.8591963719091695,151.738314
9340,143.5534282,17.1875,0.0,0,3,6,1,2.84418237542679,150.6964186
9341,140.8308538,17.03083333333333,0.0,1,3,6,1,2.8350254267324444,143.5534282
9342,139.9670727,17.000000000000004,0.0,2,3,6,1,2.833213344056216,140.8308538
9343,140.5424384,16.863333333333337,0.0,3,3,6,1,2.8251416396357354,139.9670727
9344,138.0205827,16.811666666666667,0.0,4,3,6,1,2.822073089838689,140.5424384
9345,141.5071021,16.576666666666668,0.0,5,3,6,1,2.8079960840585376,138.0205827
9346,147.0809704,16.661666666666665,0.0,6,3,6,1,2.8131106717510344,141.5071021
9347,175.7035826,16.923333333333336,0.0,7,3,6,1,2.8286933402911933,147.0809704
9348,207.1174196,17.30666666666667,0.0,8,3,6,1,2.8510917837277248,175.7035826
9349,263.4869328,18.35166666666667,0.0,9,3,6,1,2.9097203968974448,207.1174196
9350,285.776127,19.039166666666663,0.0,10,3,6,1,2.946498260898391,263.4869328
9351,297.0188858,20.39833333333333,0.0,11,3,6,1,3.015453198166192,285.776127
9352,281.1725735,21.015833333333333,0.0,12,3,6,1,3.0452761218861153,297.0188858
9353,306.1862258,21.17666666666667,0.0,13,3,6,1,3.0528999466103324,281.1725735
9354,323.8877733,21.094166666666666,0.0,14,3,6,1,3.0489965409641333,306.1862258
9355,331.9148469,21.0975,0.0,15,3,6,1,3.0491545500499844,323.8877733
9356,313.7545138,21.419166666666666,0.0,16,3,6,1,3.0642861598121356,331.9148469
9357,274.0582572,20.846666666666664,0.0,17,3,6,1,3.0371940633615853,313.7545138
9358,217.831068,20.78833333333333,0.0,18,3,6,1,3.0343919319095627,274.0582572
9359,192.0708426,19.893333333333334,0.0,19,3,6,1,2.9903846672273957,217.831068
9360,162.7793076,18.7175,0.0,20,3,6,1,2.9294589151227033,192.0708426
9361,151.7002214,17.654166666666665,0.0,21,3,6,1,2.870971827284568,162.7793076
9362,139.663797,16.970000000000002,0.0,22,3,6,1,2.8314470792461353,151.7002214
9363,139.3211729,16.500833333333336,0.0,23,3,6,1,2.803410884681703,139.663797
9364,139.649146,16.099999999999998,0.0,0,4,6,1,2.7788192719904172,139.3211729
9365,140.6079493,16.00583333333333,0.0,1,4,6,1,2.77295323912876,139.649146
9366,137.0994534,15.762500000000001,0.0,2,4,6,1,2.757633701291038,140.6079493
9367,143.8361925,15.707500000000001,0.0,6,4,6,1,2.754138305294965,137.0994534
9368,173.260633,16.43083333333333,0.0,7,4,6,1,2.799159650990176,143.8361925
9369,198.9101387,17.37,0.0,8,4,6,1,2.854744580253014,173.260633
9370,261.5896283,18.060000000000002,0.0,9,4,6,1,2.8936995479888394,198.9101387
9371,281.3630365,18.929166666666667,0.0,10,4,6,1,2.940703942417412,261.5896283
9372,293.2496021,20.044999999999998,0.0,11,4,6,1,2.99797974609447,281.3630365
9373,274.2474644,20.4975,0.0,12,4,6,1,3.0203029274881956,293.2496021
9374,275.3222199,21.05,0.0,13,4,6,1,3.0469005601283903,274.2474644
9375,336.8218854,20.56,0.0,14,4,6,1,3.0233474405869645,275.3222199
9376,329.3406662,19.68,0.0,15,4,6,1,2.9796028916241073,336.8218854
9377,312.3595293,18.920833333333334,0.0,16,4,6,1,2.94026360775596,329.3406662
9378,274.1218844,16.948333333333334,0.0,17,4,6,1,2.830169500574991,312.3595293
9379,230.5326478,16.878333333333334,0.0,18,4,6,1,2.8260307481161386,274.1218844
9380,200.2538447,17.5025,0.0,19,4,6,1,2.8623437278692156,230.5326478
9381,174.3199003,16.984166666666667,0.0,20,4,6,1,2.832281537510288,200.2538447
9382,168.4423377,16.194166666666668,0.0,21,4,6,1,2.784651095088612,174.3199003
9383,169.3260023,16.23416666666667,0.0,22,4,6,1,2.7871180748051128,168.4423377
9384,158.0939178,16.283333333333335,0.0,23,4,6,1,2.7901420898206823,169.3260023
9385,151.0170662,16.498333333333335,0.0,0,5,6,0,2.8032593657036613,158.0939178
9386,170.8559853,16.660833333333333,0.0,1,5,6,0,2.813060655495741,151.0170662
9387,143.334919,16.543333333333333,0.0,2,5,6,0,2.8059832009312395,170.8559853
9388,142.5504626,16.3325,0.0,3,5,6,0,2.793156987732768,143.334919
9389,141.0897579,16.140000000000004,0.0,4,5,6,0,2.781300662841803,142.5504626
9390,143.9891908,16.113333333333333,0.0,5,5,6,0,2.7796470866072274,141.0897579
9391,146.1146323,16.690833333333334,0.0,7,5,6,0,2.814859666525141,143.9891908
9392,161.8462482,17.109166666666663,0.0,8,5,6,0,2.8396143822566726,146.1146323
9393,167.4785112,18.111666666666668,0.0,9,5,6,0,2.8965562978467054,161.8462482
9394,171.0221695,18.824166666666663,0.0,10,5,6,0,2.9351415053311833,167.4785112
9395,177.5380971,18.757500000000004,0.0,11,5,6,0,2.931593672437747,171.0221695
9396,180.3910654,18.874166666666667,0.0,12,5,6,0,2.9377941440500686,177.5380971
9397,183.3576836,19.469166666666663,0.0,13,5,6,0,2.9688320175778653,180.3910654
9398,180.4163907,19.358333333333334,0.0,14,5,6,0,2.963122989988363,183.3576836
9399,195.098995,19.185,0.0,15,5,6,0,2.9541287236989158,180.4163907
9400,190.5942311,18.328333333333337,0.0,16,5,6,0,2.9084481320947884,195.098995
9401,192.47228,18.8325,0.0,17,5,6,0,2.935584100717713,190.5942311
9402,172.0037865,18.32583333333334,0.0,18,5,6,0,2.9083117219547563,192.47228
9403,166.0305738,18.048333333333332,0.0,19,5,6,0,2.893053344412233,172.0037865
9404,164.6297289,17.769166666666667,0.0,20,5,6,0,2.8774647455501423,166.0305738
9405,168.7897757,17.400833333333335,0.0,21,5,6,0,2.85651809779397,164.6297289
9406,163.6301121,17.248333333333335,0.0,22,5,6,0,2.847715520452027,168.7897757
9407,168.0312725,17.13333333333333,0.0,23,5,6,0,2.8410258837930096,163.6301121
9408,181.9375831,17.286666666666665,0.0,0,6,7,0,2.8499354914424084,168.0312725
9409,184.7101802,17.18923076923077,0.0,1,6,7,0,2.844283069657655,181.9375831
9410,148.3093521,17.02916666666667,0.0,2,6,7,0,2.8349275602222863,184.7101802
9411,142.8141806,16.874166666666664,0.0,3,6,7,0,2.8257838528231773,148.3093521
9412,141.6582167,16.905,0.0,4,6,7,0,2.8276094361598494,142.8141806
9413,141.6967279,16.867500000000003,0.0,5,6,7,0,2.8253886935194434,141.6582167
9414,142.7141352,16.805,0.0,6,6,7,0,2.821676461177069,141.6967279
9415,144.33328,16.8525,0.0,7,6,7,0,2.8244990137454566,142.7141352
9416,147.2243409,17.52,0.0,8,6,7,0,2.8633430855082453,144.33328
9417,154.8453725,18.2575,0.0,9,6,7,0,2.904575954512128,147.2243409
9418,169.7106957,19.04333333333333,0.0,10,6,7,0,2.9467170840682613,154.8453725
9419,167.6168585,19.176666666666666,0.0,11,6,7,0,2.9536942622070925,169.7106957
9420,168.8146824,19.638333333333335,0.0,12,6,7,0,2.9774834384971944,167.6168585
9421,169.499512,20.163333333333338,0.0,13,6,7,0,3.0038657734507135,168.8146824
9422,167.6446954,19.85916666666667,0.0,14,6,7,0,2.9886656973472725,169.499512
9423,171.9807635,19.635833333333334,0.0,15,6,7,0,2.9773561283482817,167.6446954
9424,171.2210045,18.9575,0.0,16,6,7,0,2.9421996315929535,171.9807635
9425,174.076903,18.3325,0.0,17,6,7,0,2.9086754409858173,171.2210045
9426,166.9366335,17.99833333333333,0.0,18,6,7,0,2.8902791610166134,174.076903
9427,160.4380778,17.7775,0.0,19,6,7,0,2.877933612775536,166.9366335
9428,157.1644165,17.694166666666664,0.0,20,6,7,0,2.873235018405702,160.4380778
9429,145.3094552,17.41333333333333,0.0,21,6,7,0,2.857236196300066,157.1644165
9430,146.4013733,17.309166666666666,0.0,22,6,7,0,2.8512362263000166,145.3094552
9431,144.4559298,17.040000000000003,0.0,23,6,7,0,2.83556352140117,146.4013733
9432,133.8142806,17.036666666666665,0.0,6,0,7,1,2.8353678841120784,144.4559298
9433,171.5738843,17.09333333333333,0.0,7,0,7,1,2.8386885239443047,133.8142806
9434,212.1121548,17.341666666666665,0.0,8,0,7,1,2.853112083611588,171.5738843
9435,278.6865081,17.323333333333334,0.0,9,0,7,1,2.852054340352241,212.1121548
9436,294.7400274,17.432499999999997,0.0,10,0,7,1,2.8583362801130288,278.6865081
9437,287.069601,17.5225,0.0,11,0,7,1,2.863485769392343,294.7400274
9438,275.108106,18.164166666666667,0.0,12,0,7,1,2.899450788852421,287.069601
9439,280.4184656,18.75583333333333,0.0,13,0,7,1,2.931504815142504,275.108106
9440,303.0655628,18.65909090909091,0.0,14,0,7,1,2.9263334755341672,280.4184656
9441,314.2289969,19.367500000000003,0.0,15,0,7,1,2.963596403523921,303.0655628
9442,286.0134732,19.633333333333336,0.0,16,0,7,1,2.9772288019894315,314.2289969
9443,259.8698102,20.21916666666667,0.0,17,0,7,1,3.0066309994228884,286.0134732
9444,214.8724032,20.240833333333338,0.0,18,0,7,1,3.0077020161672174,259.8698102
9445,189.4008025,19.95916666666667,0.0,19,0,7,1,2.993688519844755,214.8724032
9446,150.6380239,19.009166666666665,0.0,20,0,7,1,2.9449213189622467,189.4008025
9447,138.1063957,17.690833333333334,0.0,21,0,7,1,2.87304661465591,150.6380239
9448,151.6912215,16.16,0.0,7,1,7,1,2.7825390530929495,138.1063957
9449,204.3816593,16.6125,0.0,8,1,7,1,2.8101554240393636,151.6912215
9450,261.9272292,18.368333333333336,0.0,9,1,7,1,2.9106281674753958,204.3816593
9451,281.753381,19.683333333333334,0.0,10,1,7,1,2.979772253975262,261.9272292
9452,298.4446374,19.166666666666668,0.0,11,1,7,1,2.953172659135195,281.753381
9453,276.8203893,19.602500000000003,0.0,12,1,7,1,2.97565710912294,298.4446374
9454,283.201737,19.678333333333335,0.0,13,1,7,1,2.9795181996909634,276.8203893
9455,288.7866982,19.370833333333334,0.0,14,1,7,1,2.9637684983485935,283.201737
9456,297.6302511,19.85833333333333,0.0,15,1,7,1,2.988623734316696,288.7866982
9457,277.7360768,20.215,0.0,16,1,7,1,3.0064249030927344,297.6302511
9458,238.836416,19.991666666666667,0.0,17,1,7,1,2.9953155200576487,277.7360768
9459,211.068585,19.5575,0.0,18,1,7,1,2.9733588445770986,238.836416
9460,186.3939987,19.07916666666667,0.0,19,1,7,1,2.9485969893151043,211.068585
9461,159.9836875,17.97666666666667,0.0,20,1,7,1,2.889074620681026,186.3939987
9462,147.2406663,16.750833333333333,0.0,21,1,7,1,2.8184480082773042,159.9836875
9463,144.1214684,16.477500000000003,0.0,22,1,7,1,2.801995813944738,147.2406663
9464,141.3476155,16.365,0.0,23,1,7,1,2.795144907953144,144.1214684
9465,141.2088496,16.270833333333332,0.0,0,2,7,1,2.789374138931795,141.3476155
9466,140.5514383,16.401666666666667,0.0,1,2,7,1,2.7973829556828393,141.2088496
9467,140.484253,16.525000000000002,0.0,2,2,7,1,2.80487438573775,140.5514383
9468,165.9736442,16.897499999999997,0.0,7,2,7,1,2.827165681992372,140.484253
9469,220.7020361,17.903333333333336,0.0,8,2,7,1,2.8849869152492587,165.9736442
9470,263.0725188,18.852500000000003,0.0,9,2,7,1,2.936645531094665,220.7020361
9471,303.5362785,18.73583333333333,0.0,10,2,7,1,2.9304379112849106,263.0725188
9472,311.5510034,18.778333333333332,0.0,11,2,7,1,2.9327037229480193,303.5362785
9473,292.5070057,20.098333333333333,0.0,12,2,7,1,3.0006368928874463,311.5510034
9474,289.1791357,20.808333333333334,0.0,13,2,7,1,3.0353535474977273,292.5070057
9475,325.4418258,20.785000000000004,0.0,14,2,7,1,3.0342315727046008,289.1791357
9476,326.7901364,20.791666666666668,0.0,15,2,7,1,3.034552265403573,325.4418258
9477,312.9242207,20.993333333333336,0.0,16,2,7,1,3.044204927004769,326.7901364
9478,288.5679797,20.838333333333335,0.0,17,2,7,1,3.036794239278853,312.9242207
9479,228.2613242,20.31416666666667,0.0,18,2,7,1,3.0113185080059854,288.5679797
9480,188.5964626,19.816666666666666,0.0,19,2,7,1,2.9865233344686812,228.2613242
9481,153.0393228,19.053333333333338,0.0,20,2,7,1,2.9472420643935573,188.5964626
9482,138.0421406,18.066666666666666,0.0,21,2,7,1,2.894068619777491,153.0393228
9483,136.1745567,16.659166666666668,0.0,6,3,7,1,2.812960615479651,138.0421406
9484,178.3158559,17.026666666666667,0.0,7,3,7,1,2.834780742496229,136.1745567
9485,224.4480875,17.691666666666666,0.0,8,3,7,1,2.87309371892121,178.3158559
9486,266.4257141,18.86583333333333,0.0,9,3,7,1,2.937352525954214,224.4480875
9487,284.8179516,19.604166666666668,0.0,10,3,7,1,2.9757421286774886,266.4257141
9488,295.9016424,20.4475,0.0,11,3,7,1,3.017860625626992,284.8179516
9489,281.5987083,20.992500000000003,0.0,12,3,7,1,3.0441652310755813,295.9016424
9490,272.6934119,20.843333333333334,0.0,13,3,7,1,3.037034152911097,281.5987083
9491,310.4701782,21.1525,0.0,14,3,7,1,3.0517581018165187,272.6934119
9492,311.838163,21.147499999999997,0.0,15,3,7,1,3.0515216951960324,310.4701782
9493,284.9793219,20.995,0.0,16,3,7,1,3.044284314136157,311.838163
9494,258.4417563,20.86916666666667,0.0,17,3,7,1,3.0382727905682105,284.9793219
9495,209.5812992,20.481666666666666,0.0,18,3,7,1,3.0195301770684506,258.4417563
9496,167.9303899,19.753333333333334,0.0,19,3,7,1,2.9833222534773096,209.5812992
9497,144.5756494,18.74416666666667,0.0,20,3,7,1,2.930882592900207,167.9303899
9498,132.4536213,17.6375,0.0,21,3,7,1,2.8700273171789323,144.5756494
9499,134.4181111,16.3175,0.0,4,4,7,1,2.7922381515272354,132.4536213
9500,138.0006992,16.438333333333333,0.0,5,4,7,1,2.799616005737847,134.4181111
9501,148.6796038,16.26,0.0,6,4,7,1,2.7887081041196646,138.0006992
9502,174.3236677,16.30666666666667,0.0,7,4,7,1,2.791574022150862,148.6796038
9503,209.1080719,16.83666666666667,0.0,8,4,7,1,2.8235590478118517,174.3236677
9504,259.9202515,17.980833333333333,0.0,9,4,7,1,2.8893063757632933,209.1080719
9505,284.2197722,19.719166666666666,0.0,10,4,7,1,2.9815910899989597,259.9202515
9506,289.8011753,20.88833333333334,0.0,11,4,7,1,3.0391907893953762,284.2197722
9507,274.3799513,21.375833333333333,0.0,12,4,7,1,3.0622610004176516,289.8011753
9508,285.719616,21.90833333333333,0.0,13,4,7,1,3.086867081947835,274.3799513
9509,318.9788511,22.325833333333335,0.0,14,4,7,1,3.10574445342687,285.719616
9510,329.1562729,22.489166666666666,0.0,15,4,7,1,3.1130337117794644,318.9788511
9511,309.7704883,22.320000000000004,0.0,16,4,7,1,3.1054831375131102,329.1562729
9512,262.4201307,22.151666666666667,0.0,17,4,7,1,3.0979127382051863,309.7704883
9513,194.9593919,21.659999999999997,0.0,18,4,7,1,3.0754672415728446,262.4201307
9514,174.4532244,20.89666666666666,0.0,19,4,7,1,3.039589656617767,194.9593919
9515,159.6485982,19.504166666666666,0.0,20,4,7,1,2.9706281179580794,174.4532244
9516,139.6508204,18.120833333333334,0.0,21,4,7,1,2.897062289255647,159.6485982
